,coordinates,filename,languages,last_modified,page_number,parent_id,category,id,title_name,text
160,"{'points': ((306.1417, 390.38849999999996), (306.1417, 604.3885), (539.6716999999998, 604.3885), (539.6716999999998, 390.38849999999996)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,11,3a71efdd8685eeb2f4df18f4e1132b6b,NarrativeText,8de78e04db25d806a8ced0c6f5f1e936,The Lambeth Golden Thread,"We do not see equity as a separate ambition; instead, it is the golden thread that ties together all that we do in Lambeth. It is the engine of what will drive us forward to achieve our ambitions for 2030. We will develop a new framework for how we advance equality, diversity, and inclusion in Lambeth, both in the community and across our workforce. This will be locally and culturally relevant – and importantly, will be developed with our residents so that we deliver what matters most to people with protected characteristics and our diverse communities. As the first London borough to recognise care experience as a protected characteristic alongside our other additional protected characteristics – language, health and socio-economic status – we will continue to look for ways to go beyond our duty. And, we will embed equity and justice in all that we do as a borough, the Council will develop equity improvement priorities for each ambition, which will be published and reported on annually."
161,"{'points': ((721.0918, 541.4307), (721.0918, 567.4307), (829.9272118, 567.4307), (829.9272118, 541.4307)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,11,9044e7e9d00cd65d2e7fd9ab591bc067,Title,848f842acb84466403717dcb649cf00d,,Activism
162,"{'points': ((56.6929, 606.3885), (56.6929, 688.3885), (287.3228999999999, 688.3885), (287.3228999999999, 606.3885)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,11,848f842acb84466403717dcb649cf00d,NarrativeText,9ece160bf885911d5a006917e227f01e,Activism,"Looking at what we have achieved so far as a borough, we have made progress around equality, diversity, and inclusion. But we are not complacent – there is still much further to go. Our commitment is to all our communities, to work together to tackle inequality at the root cause and maintain a continuous conversation on what matters most and the areas of focus over the coming years."
163,"{'points': ((56.6929, 702.3885), (56.6929, 808.3885), (290.11289999999985, 808.3885), (290.11289999999985, 702.3885)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,11,848f842acb84466403717dcb649cf00d,NarrativeText,4c443520d8d6bce1d268bf3e1efa9b0a,Activism,"This is the moment we shift the dial to have greater impact. We will facilitate a targeted, partnership approach to tackling inequality – with a focus on delivering equity for our diverse communities. We will continue to celebrate the richness of diversity across Lambeth – but do more to honour our heritage, ensuring this is felt within the way we deliver services, as well as seen in the fabric and structures of our borough. And we will stand with our communities in Lambeth, not only to ensure that"
164,"{'points': ((306.1417, 618.3885), (306.1417, 736.3885), (538.9217000000001, 736.3885), (538.9217000000001, 618.3885)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,11,848f842acb84466403717dcb649cf00d,NarrativeText,dd77c8911ea386bae7d7a1a08fe75356,Activism,"We will work with the tenacity and respect that our communities deserve to make Lambeth a fairer and more equitable borough – but this will be a collaborative effort. To support this, we will develop a refreshed Lambeth United Equity and Inclusion Partnership, which will provide the fuel we need to achieve our goals. This will bring together stakeholders from across the borough – residents, businesses, institutions, and public services – to design and deliver equity missions across race, sexuality, gender, disability and faith."
165,"{'points': ((306.1417, 750.3885), (306.1417, 796.3885), (536.3427, 796.3885), (536.3427, 750.3885)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,11,848f842acb84466403717dcb649cf00d,NarrativeText,1c1c6d4d55808a65853176c06e63c23a,Activism,"It is a bold ambition, but we are carried by the spirit of Lambeth shaped by those who have come before us. Together, we will create a more equitable and just future for Lambeth."
166,"{'points': ((306.1417, 119.49860000000001), (306.1417, 223.4986), (1083.4917000000007, 223.4986), (1083.4917000000007, 119.49860000000001)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,12,ef8cd646a262f35339fbd95ec6320731,Title,e5430c5d191951710b94477cb94e0b9f,,1 - Making Lambeth Neighbourhoods Fit for the Future
167,"{'points': ((651.9685, 267.9954), (651.9685, 307.9954), (1133.4468999999997, 307.9954), (1133.4468999999997, 267.9954)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,12,e5430c5d191951710b94477cb94e0b9f,NarrativeText,1cfc8b712df96d81b5718bf29584d069,1 - Making Lambeth Neighbourhoods Fit for the Future,"By 2030, Lambeth will be a clean, vibrant and climate resilient borough where people can lead healthier, happier lives."
168,"{'points': ((651.9685, 330.96049999999997), (651.9685, 460.96049999999997), (879.0585, 460.96049999999997), (879.0585, 330.96049999999997)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,12,e5430c5d191951710b94477cb94e0b9f,NarrativeText,4eff3f99194a575a9958716d298e3e24,1 - Making Lambeth Neighbourhoods Fit for the Future,"The on-going and lasting impacts of the climate emergency, the cost-of-living crisis and the covid-19 pandemic mean that we must radically change the way we think and act in Lambeth. From continued lobbying for environmental and fairer legislative changes and investment at national level, to adapting the way we travel, design buildings and public spaces, and make local, healthy and more sustainable choices, we all have a role to play in improving the health, wellbeing and environment of others in Lambeth now and for future generations."
169,"{'points': ((651.9685, 474.96049999999997), (651.9685, 580.9604999999999), (884.5184999999997, 580.9604999999999), (884.5184999999997, 474.96049999999997)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,12,e5430c5d191951710b94477cb94e0b9f,NarrativeText,a492fc079c6efd9cbe242d156ee94cdf,1 - Making Lambeth Neighbourhoods Fit for the Future,"The people of Lambeth are proud of their local area and have already taken steps to tackle climate change, but there is a desire and urgency within our communities for further decisive, collaborative action. Residents share that their health, carbon footprint and their streets matter to them, and they want to commit to improving our shared environment, ensuring that everyone knows how they can contribute, however small."
170,"{'points': ((651.9685, 596.7445), (651.9685, 614.7445), (805.1845, 614.7445), (805.1845, 596.7445)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,12,ef8cd646a262f35339fbd95ec6320731,Title,82ef92cbb73525079b7dc6d507f1a8d4,,Climate resilience
171,"{'points': ((901.4174, 330.96049999999997), (901.4174, 424.96049999999997), (1134.7697, 424.96049999999997), (1134.7697, 330.96049999999997)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,12,82ef92cbb73525079b7dc6d507f1a8d4,NarrativeText,72627277d86f5398741eb7de66d151d7,Climate resilience,"learning from this was key to the development of Lambeth’s first climate partnership, overseeing the implementation of the Lambeth Climate Action Plan. These are momentous actions that will help guide us to achieving our collective goal of a more sustainable and just future – ensuring that everything we do will make Lambeth a more sustainable, climate resilient borough for everyone."
172,"{'points': ((901.4174, 438.96049999999997), (901.4174, 628.9604999999999), (1133.5964, 628.9604999999999), (1133.5964, 438.96049999999997)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,12,82ef92cbb73525079b7dc6d507f1a8d4,NarrativeText,e541aa73f82e0736d3698b12d035056c,Climate resilience,"Backed by our residents to act now, we are committing to tackling the climate and ecological emergency together. We will reduce greenhouse gas emissions from all sources we control or influence and build our resilience to the impacts of climate change through sustainable development and technologies. This will require a range of interventions and adaptations including improving flood prevention, more tree cover, sustainable urban drainage solutions and efficiency of water use. Based on the Citizens’ Assembly recommendations we also know the need to retrofit at scale to significantly improve energy efficiency of our buildings and focus on decarbonising our transport network to lower emissions, and we will continue to lobby the government tirelessly for funding for a national retrofit programme."
173,"{'points': ((651.9685, 626.9604999999999), (651.9685, 660.9604999999999), (869.8764999999999, 660.9604999999999), (869.8764999999999, 626.9604999999999)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,12,82ef92cbb73525079b7dc6d507f1a8d4,NarrativeText,57e4a8d9c699afa219249a3d68c08203,Climate resilience,"We face a global climate emergency, and we know that inaction or insufficient responses will have consequences of an irreversible nature."
174,"{'points': ((651.9685, 674.9604999999999), (651.9685, 744.9605), (875.5784999999998, 744.9605), (875.5784999999998, 674.9604999999999)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,12,82ef92cbb73525079b7dc6d507f1a8d4,NarrativeText,d008f497b69e15a4f5d7c57412fc2626,Climate resilience,"In January 2019, Lambeth became the first London Borough to declare a climate and ecological emergency and commit to becoming carbon neutral across our council buildings and operations by 2030. The Council reached out to residents through the Citizens’ Assembly on the climate crisis and"
175,"{'points': ((901.4174, 642.9604999999999), (901.4174, 748.9605), (1131.2204, 748.9605), (1131.2204, 642.9604999999999)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,12,82ef92cbb73525079b7dc6d507f1a8d4,NarrativeText,3e2eac4500b1f44f4d6282fddb5018d9,Climate resilience,"Our hyperconnected inner London, highly urbanised location requires us to continue to be led by design that reduces traffic and enables people to walk, cycle and use public transport to experience the borough safely and accessibly. This means coming together and rethinking our transport systems to be inclusive, enabling healthier, more affordable and sustainable ways to get around the borough - including improving our existing network, electric car clubs, e-scooters"
176,"{'points': ((346.5354, 95.12560000000008), (346.5354, 135.12560000000008), (534.3822, 135.12560000000008), (534.3822, 95.12560000000008)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,13,d408769ea98c2376a072dbb0f2c64c0e,NarrativeText,c3918f2458a497b7d911ffe6210a0105,,"“The value of green spaces - let’s use and protect them to share, to connect, and to make us well”"
177,"{'points': ((320.3113, 162.97320000000002), (320.3113, 202.97320000000002), (543.5353000000001, 202.97320000000002), (543.5353000000001, 162.97320000000002)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,13,d408769ea98c2376a072dbb0f2c64c0e,NarrativeText,5a1a262810ba30285e66bc61ad8b3719,,"“People want to be healthy - increase access to healthy food and places such as leisure, parks, and green spaces”"
178,"{'points': ((651.9685, 95.12560000000008), (651.9685, 149.12560000000008), (872.9353000000001, 149.12560000000008), (872.9353000000001, 95.12560000000008)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,13,d408769ea98c2376a072dbb0f2c64c0e,NarrativeText,c53741319c89a4fc96434bb298f1293e,,“We need carbon-neutral streets and communities. Plant trees and add more green grass so we have cleaner air and prettier spaces”
179,"{'points': ((737.7166, 186.30669999999998), (737.7166, 198.30669999999998), (888.2206, 198.30669999999998), (888.2206, 186.30669999999998)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,13,d408769ea98c2376a072dbb0f2c64c0e,NarrativeText,b5849b10dd60b027e493267ae9edbcf8,,“We all have a part to play”
180,"{'points': ((901.4173, 126.07050000000004), (901.4173, 166.07050000000004), (1111.5121, 166.07050000000004), (1111.5121, 126.07050000000004)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,13,d408769ea98c2376a072dbb0f2c64c0e,NarrativeText,7d83b150acbab28e9af8521043c12fcb,,"“Better, greener transport means less pollution, less traffic, more walking, cycling and more trees”"
181,"{'points': ((56.6929, 268.5713999999999), (56.6929, 446.5714), (288.93789999999984, 446.5714), (288.93789999999984, 268.5713999999999)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,13,d408769ea98c2376a072dbb0f2c64c0e,NarrativeText,c946de9a3548f7a7219fbf3d47d70bd7,,"and cargo bike hire. We must build better and safer transport choices for people and reduce the demand and reliance on motor vehicle trips. Our collective aspiration for our streets also extends beyond the way we choose to travel. It is about reimagining the space on our streets, increasing Lambeth’s biodiversity and creating more people friendly initiatives. This has been set out in Lambeth’s trailblazing Kerbside Strategy on how we can reclaim kerbside space to make way for the largest community parklet programme in the capital. This future-thinking approach means that we can all benefit from the provision of more green space for people to meet and socialise, community gardens and outdoor seating as well as reduced traffic and noise pollution."
182,"{'points': ((651.9684, 268.5713999999999), (651.9684, 362.5714), (878.8083999999999, 362.5714), (878.8083999999999, 268.5713999999999)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,13,d408769ea98c2376a072dbb0f2c64c0e,NarrativeText,5793985e7e7ee6d38355932768adf93e,,"accessible, inclusive and biodiverse green space for the people of Lambeth and for community use. It is about us all advancing on the positive changes that came about by the pandemic, widening the use and enjoyment of natural resources by all of Lambeth’s diverse communities, actively getting involved in tackling climate change and feeling connected to our natural environment."
183,"{'points': ((901.4172, 268.5713999999999), (901.4172, 362.5714), (1127.9651999999999, 362.5714), (1127.9651999999999, 268.5713999999999)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,13,d408769ea98c2376a072dbb0f2c64c0e,NarrativeText,04ac79b8e4290f4d92f26e385c80a4aa,,"prioritised as outlined in the Climate Action Plan. This means increasing the re-use of materials, expanding food waste composting, increasing the number of materials that can be recycled and supporting all residents to better understand and access recycling options. And, as well as recycling more of our waste, we must commit to reducing our usage of plastic and single use packaging."
184,"{'points': ((901.4172, 376.5714), (901.4172, 470.5714), (1132.3872, 470.5714), (1132.3872, 376.5714)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,13,d408769ea98c2376a072dbb0f2c64c0e,NarrativeText,34f24083b1e08a2913d8eaf704be23f2,,"Alongside this, we will continue to focus our attention on keeping our streets and open spaces clean from litter, fly-tipping and toxic pollution. From public campaigns discouraging littering and illegal dumping of rubbish to making it easy to report, and increased cleaning measures, we are committed to positively improving our environment – making our streets attractive and welcoming."
185,"{'points': ((306.1417, 619.6792), (306.1417, 773.6792), (540.5506999999999, 773.6792), (540.5506999999999, 619.6792)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,13,d408769ea98c2376a072dbb0f2c64c0e,NarrativeText,eabdf7342bd220fd296a2172805c8b56,,"To maximise our emission lowering initiatives, we will celebrate and enhance our green spaces. Green infrastructure, just like traditional forms of infrastructure, provides essential support to every living being on the planet. Trees, shrubs, and plants absorb carbon dioxide and pollutant gases, purifying the air we breathe and provides habitats for birds, insects and other species and cools surrounding areas, offering relief from hotter temperatures. Green spaces also provide sanctuary and open space for every one of us who lives and visits the borough. Communities already make great use of Lambeth’s green spaces and share an urgency to ensure that there is more"
186,"{'points': ((651.9684, 607.4578), (651.9684, 645.4578), (829.3044000000001, 645.4578), (829.3044000000001, 607.4578)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,13,d408769ea98c2376a072dbb0f2c64c0e,Title,b11d6ab9d2d4f7be9371b3af78ac3e9f,,Our streets and neighbourhoods
187,"{'points': ((651.9684, 657.6738), (651.9684, 727.6738), (878.8963999999999, 727.6738), (878.8963999999999, 657.6738)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,13,b11d6ab9d2d4f7be9371b3af78ac3e9f,NarrativeText,b8a5467a300717bcb9c834779bd97023,Our streets and neighbourhoods,"Our local environment and streets have a major impact on the livelihood of our communities. Recycling and reducing waste, litter and air pollution are priorities for residents across the borough, affecting their day-to-day lives and we all have a role to play in resolving these."
188,"{'points': ((651.9684, 741.6738), (651.9684, 775.6738), (879.2563999999999, 775.6738), (879.2563999999999, 741.6738)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,13,b11d6ab9d2d4f7be9371b3af78ac3e9f,NarrativeText,dec27c5537a26c2c305da07bb6b63c0d,Our streets and neighbourhoods,"Lambeth is now one of the top councils for recycling in the country, but we want to be a zero-waste borough with reducing, reusing, and recycling"
189,"{'points': ((901.4172, 713.6738), (901.4172, 783.6738), (1131.8162, 783.6738), (1131.8162, 713.6738)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,13,b11d6ab9d2d4f7be9371b3af78ac3e9f,NarrativeText,0418de955107197d2910fcf125326b67,Our streets and neighbourhoods,A key part of this ambition will be to improve public and active travel provision and shared vehicle access to reduce car dependency and improve air quality whilst making sure local resident and business needs are being met. We face a major public health issue relating to poor air quality that is shortening lives and
190,"{'points': ((56.6929, 268.5713999999999), (56.6929, 338.5714), (286.7498999999999, 338.5714), (286.7498999999999, 268.5713999999999)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,14,f9ae303e787832c8ef9bb5e6bb8e9637,NarrativeText,d443f7254106671a0caba8e1ad499cae,,"impacting lifelong health – this needs to change now. Whilst we have an array of programmes underway to clean up Lambeth’s air, the work we do with our partners and local communities will need to go further and act more quickly in order to achieve our objectives."
191,"{'points': ((306.1417, 268.5713999999999), (306.1417, 338.5714), (541.1656999999998, 338.5714), (541.1656999999998, 268.5713999999999)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,14,f9ae303e787832c8ef9bb5e6bb8e9637,NarrativeText,a9ea967f1fb64dd9d982990b2170035d,,"the forefront of Lambeth’s partnerships and strategies; as highlighted in the Health and Wellbeing Strategy, so it is a place where all people can experience good health and wellbeing and where healthy life expectancy is improved for those groups within the population whose outcomes are the poorest."
192,"{'points': ((56.6929, 354.3554), (56.6929, 372.3554), (226.6849, 372.3554), (226.6849, 354.3554)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,14,f9ae303e787832c8ef9bb5e6bb8e9637,Title,09972d70893f54e198befaa14da4d519,,Healthy active lives
193,"{'points': ((56.6929, 384.5714), (56.6929, 430.5714), (282.48189999999994, 430.5714), (282.48189999999994, 384.5714)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,14,09972d70893f54e198befaa14da4d519,NarrativeText,bfbfdb810753062d853e3f08e659e8e8,Healthy active lives,Good health and wellbeing are fundamental to us leading full and rewarding lives and it is our ambition that Lambeth is a place where people are able and supported to have this.
194,"{'points': ((56.6929, 444.5714), (56.6929, 526.5714), (288.58089999999993, 526.5714), (288.58089999999993, 444.5714)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,14,09972d70893f54e198befaa14da4d519,NarrativeText,dba5d50b9dfb63aeb5710ad8a2e62f24,Healthy active lives,"However, we know across Lambeth the benefits of good physical, mental and social wellbeing are not being felt by everyone. Healthy life expectancy unfairly differs in different areas of the borough, with the poorest communities and those from Black, Asian and Multi-Ethnic backgrounds having the worst outcomes across a wide range of health measures."
195,"{'points': ((56.6929, 540.5714), (56.6929, 766.5714), (289.36789999999974, 766.5714), (289.36789999999974, 540.5714)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,14,09972d70893f54e198befaa14da4d519,NarrativeText,db7ee2a0fb5a6563fd428ad3c5744cab,Healthy active lives,"Through our Lambeth Together Care Partnership, bringing together the NHS, local authority, the voluntary sector and others, we are focussed on improving health and wellbeing in Lambeth and reducing inequalities for people in Lambeth through an integrated health and care system. We must continue to work collectively and draw on our shared intelligence about the borough, listen to local people to understand the needs of their communities and build our understanding of what really works to tackle health inequalities. Lambeth is working together in partnership, with action already underway, connecting us together and enabling us to address these challenges and better understand the impact of wider determinants of health such as housing, the economy, employment and the environment on local inequalities, with a clear focus on prevention. It is through this continued cross-organisational working and civic involvement that we can put health and wellbeing at"
196,"{'points': ((306.1417, 352.5714), (306.1417, 458.5714), (531.2117, 458.5714), (531.2117, 352.5714)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,14,09972d70893f54e198befaa14da4d519,NarrativeText,569c4dc882cb0d6671a872d661134b3b,Healthy active lives,"Central to our collective approach is ensuring that every Lambeth resident has the best start in life. Through our local partnerships, we will develop safe and secure places for young people and children to socialise and develop their personal skills, through supporting positive emotional health and wellbeing including helping our most disadvantaged young people with access to sports facilities and training programmes."
197,"{'points': ((306.1417, 472.5714), (306.1417, 734.5714), (541.3816999999999, 734.5714), (541.3816999999999, 472.5714)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,14,09972d70893f54e198befaa14da4d519,NarrativeText,ad348dec3489f0666616e1e797cf1798,Healthy active lives,"Alongside our vision that all young people have the best start is that we enable our residents of all ages to live fulfilling and rewarding lives. Our residents must have access to high-quality health and leisure services and by working with our health partners, businesses and by recognising the value of community groups in supporting better health, we will focus on the prevention of long-term conditions and support those at risk of physical and/or mental health issues to access the right early help and resources. This requires a whole systems approach and a focus to support our most vulnerable by developing inclusive and innovative programmes and sports partnerships across health, leisure and a range of activities. As part of this, we will create environments that promote active travel, physical activity and healthy choices. From increasing spaces for people to connect around their health, as well as their areas and communities to improving the availability and consumption of healthy and affordable food in Lambeth, there are remarkable solutions happening across the borough to help people flourish."
198,"{'points': ((317.4803, 119.49860000000001), (317.4803, 223.4986), (1067.6253000000002, 223.4986), (1067.6253000000002, 119.49860000000001)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,15,dc1d84e04f411032d3fd8356901aea9b,Title,fe71714028d75ff985940d92532e82f4,,2 - Making Lambeth One of The Safest Boroughs in London
199,"{'points': ((651.9685, 267.9954), (651.9685, 307.9954), (1132.1545000000003, 307.9954), (1132.1545000000003, 267.9954)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,15,fe71714028d75ff985940d92532e82f4,NarrativeText,d4db6aff40e8d84a6233c563411dbf1d,2 - Making Lambeth One of The Safest Boroughs in London,"By 2030, Lambeth will be one of the safest boroughs in London, where everyone feels safe and secure – in all places."
200,"{'points': ((651.9685, 330.96049999999997), (651.9685, 388.96049999999997), (886.8454999999999, 388.96049999999997), (886.8454999999999, 330.96049999999997)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,15,fe71714028d75ff985940d92532e82f4,NarrativeText,c3bd49fe1435b9883fbd202fa7942728,2 - Making Lambeth One of The Safest Boroughs in London,"Everyone has the right to be safe from harm, violence, and crime. Making our neighbourhoods safer for everyone is a primary concern for communities across the borough, and our ambition is to make Lambeth one of the safest boroughs in London by 2030."
201,"{'points': ((651.9685, 402.96049999999997), (651.9685, 604.9604999999999), (884.4364999999998, 604.9604999999999), (884.4364999999998, 402.96049999999997)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,15,fe71714028d75ff985940d92532e82f4,NarrativeText,a0ad81d8494aaf2a48bcf8b522aa5140,2 - Making Lambeth One of The Safest Boroughs in London,"In Lambeth, we know the reality of being and feeling unsafe can affect us all but that it is felt differently across the borough. Many of our young people suffer from the devastating consequences of crime and violence that impacts them, their families, and their local communities. Across the country women and girls experience feeling unsafe and restricted in public and in private spaces and suffer unacceptable abuse, losing their lives to male violence. We know those in our LGBTQ+ communities have felt threatened and unsafe in their local neighbourhoods and that sometimes our residents don’t feel as safe as they would like on our streets and estates. We also know that domestic abuse and sexual violence can affect anyone, regardless of their age, background or gender identity, through different forms including emotional, psychological and controlling behaviour."
202,"{'points': ((901.4174, 330.96049999999997), (901.4174, 424.96049999999997), (1131.4864, 424.96049999999997), (1131.4864, 330.96049999999997)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,15,fe71714028d75ff985940d92532e82f4,NarrativeText,2caf6d671ab390ab6f8fc10d48f9367a,2 - Making Lambeth One of The Safest Boroughs in London,"people and those with special educational needs and/or disabilities to get the support they need. As we enter a digital first society, we must focus on making sure we can all be safe from online harm and exploitation. Levels of road casualties in the borough are also deeply concerning, and we need to work together to tackle the threat posed by motor vehicles to people walking and cycling in Lambeth."
203,"{'points': ((901.4174, 438.96049999999997), (901.4174, 592.9604999999999), (1135.1664, 592.9604999999999), (1135.1664, 438.96049999999997)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,15,fe71714028d75ff985940d92532e82f4,NarrativeText,44299ad21257cd7843b26c6e14b54ea4,2 - Making Lambeth One of The Safest Boroughs in London,"To do this, we will focus on tackling the root causes of crime and violence – structural inequality and discrimination – as well as the disproportionate outcomes. We will continue to remain responsive and adaptive to the needs of all our communities, and we will work harder to understand what matters to our residents across the borough so that our collective interventions can be more proactive and focussed. We will also create a safer public realm by ensuring that, through the Safer Business Partnership, licensed premises and other business in the borough are equipped to support our ambition to make Lambeth one of the safest boroughs in London."
