page,line,word_text,word_x0,word_y0,word_x1,word_y1,line_text,line_x0,line_y0,line_x1,line_y1
3,32,establishment,0.18,0.65697,0.291373,0.667576,,,,,
3,32,of,0.296863,0.65697,0.313333,0.667879,,,,,
3,32,a,0.317647,0.659697,0.327059,0.668182,,,,,
3,32,"committee,",0.332549,0.657576,0.421176,0.669394,,,,,
3,32,a,0.427451,0.66,0.436863,0.668182,,,,,
3,32,review,0.442353,0.65697,0.493333,0.667879,,,,,
3,32,"period,",0.499608,0.657273,0.554118,0.670303,,,,,
3,32,sustainability/funding,0.560392,0.65697,0.729804,0.670606,,,,,
3,32,"plan,",0.736078,0.65697,0.773333,0.670606,,,,,
3,32,among,0.78,0.659394,0.833725,0.670606,,,,,
3,33,"others,",0.117647,0.673333,0.172157,0.686364,,,,,
3,33,before,0.178824,0.67303,0.229804,0.684242,,,,,
3,33,sanctioning,0.235294,0.673636,0.326667,0.68697,,,,,
3,33,a,0.332549,0.675758,0.341961,0.684545,,,,,
3,33,sister,0.347451,0.673333,0.390588,0.684242,,,,,
3,33,city,0.396078,0.673333,0.423922,0.68697,,,,,
3,33,agreement.,0.42902,0.673939,0.518039,0.68697,,,,,
3,33,Check,0.524706,0.672727,0.576078,0.684242,,,,,
3,33,with,0.581176,0.673333,0.614118,0.683939,,,,,
3,33,your,0.619216,0.675758,0.655294,0.686667,,,,,
3,33,local,0.660392,0.67303,0.696471,0.684242,,,,,
3,33,program,0.703137,0.675455,0.769804,0.68697,,,,,
3,33,or,0.776078,0.676061,0.792157,0.684242,,,,,
3,33,mayor's,0.797647,0.673636,0.861176,0.68697,,,,,
3,34,office,0.117647,0.689394,0.161569,0.700303,,,,,
3,34,to,0.166275,0.69,0.181961,0.7,,,,,
3,34,see,0.187843,0.692121,0.216078,0.700303,,,,,
3,34,if,0.221569,0.689091,0.23098,0.7,,,,,
3,34,this,0.234902,0.689394,0.263529,0.700303,,,,,
3,34,is,0.269412,0.689394,0.281176,0.700303,,,,,
3,34,the,0.286667,0.689394,0.312157,0.7,,,,,
3,34,case.,0.317255,0.692121,0.359216,0.700909,,,,,
3,35,On,0.118039,0.717879,0.140392,0.728788,,,,,
3,35,the,0.145882,0.718182,0.171373,0.728788,,,,,
3,35,following,0.176471,0.718182,0.247059,0.732121,,,,,
3,35,pages,0.253725,0.720606,0.301961,0.731818,,,,,
3,35,you'll,0.307451,0.718182,0.349412,0.732121,,,,,
3,35,find,0.35451,0.718182,0.383922,0.729091,,,,,
3,35,a,0.390196,0.720909,0.399216,0.729091,,,,,
3,35,series,0.405098,0.718485,0.45098,0.728788,,,,,
3,35,of,0.457255,0.718182,0.472549,0.729091,,,,,
3,35,partnership,0.478039,0.718485,0.567843,0.731818,,,,,
3,35,agreements,0.574118,0.719091,0.667451,0.731818,,,,,
3,35,to,0.673333,0.718788,0.68902,0.728788,,,,,
3,35,give,0.694902,0.718182,0.727059,0.732121,,,,,
3,35,you,0.732549,0.720909,0.761176,0.731818,,,,,
3,35,an,0.767059,0.720909,0.78549,0.729394,,,,,
3,35,idea,0.791765,0.718182,0.825098,0.729091,,,,,
3,35,of,0.830588,0.717879,0.846667,0.729091,,,,,
3,36,what,0.117255,0.734545,0.156078,0.745152,,,,,
3,36,is,0.161961,0.734545,0.173725,0.745152,,,,,
3,36,possible.,0.18,0.734848,0.250196,0.747879,,,,,
3,36,While,0.256471,0.734545,0.300392,0.745455,,,,,
3,36,you,0.305882,0.73697,0.334118,0.747879,,,,,
3,36,should,0.340392,0.734545,0.392549,0.745152,,,,,
3,36,feel,0.399216,0.734545,0.427451,0.745455,,,,,
3,36,free,0.432549,0.734545,0.463529,0.745152,,,,,
3,36,to,0.468235,0.735152,0.483529,0.745152,,,,,
3,36,use,0.490196,0.737576,0.518039,0.745455,,,,,
3,36,some,0.523137,0.73697,0.567059,0.745455,,,,,
3,36,of,0.572549,0.734545,0.588627,0.745455,,,,,
3,36,the,0.592549,0.734545,0.618039,0.745152,,,,,
3,36,formatting,0.623137,0.734545,0.704314,0.748182,,,,,
3,36,and,0.710588,0.734242,0.738824,0.745152,,,,,
3,36,"language,",0.746275,0.734545,0.822745,0.748182,,,,,
3,36,we,0.828627,0.737273,0.851765,0.745455,,,,,
3,37,encourage,0.117647,0.753333,0.202353,0.764242,,,,,
3,37,you,0.207451,0.753333,0.236471,0.764242,,,,,
3,37,to,0.241569,0.751212,0.257255,0.761212,,,,,
3,37,make,0.263529,0.750909,0.306667,0.761212,,,,,
3,37,your,0.311373,0.753333,0.347451,0.764242,,,,,
3,37,agreement,0.352549,0.751212,0.437647,0.764242,,,,,
3,37,your,0.443137,0.753333,0.478824,0.763939,,,,,
3,37,own,0.483529,0.753333,0.516471,0.761515,,,,,
3,37,and,0.522353,0.750606,0.550588,0.761212,,,,,
3,37,be,0.558039,0.750909,0.578039,0.761515,,,,,
3,37,creative,0.583529,0.750606,0.64549,0.761515,,,,,
3,37,with,0.65098,0.750606,0.683529,0.761212,,,,,
3,37,what,0.68902,0.751212,0.727843,0.761515,,,,,
3,37,you,0.732941,0.753333,0.761961,0.763939,,,,,
3,37,produce.,0.768235,0.750909,0.837647,0.763939,,,,,
3,37,If,0.845882,0.750909,0.855294,0.761515,,,,,
3,38,you,0.117647,0.769091,0.146275,0.780303,,,,,
3,38,are,0.152157,0.769697,0.177255,0.777879,,,,,
3,38,unsure,0.182745,0.769394,0.236471,0.777879,,,,,
3,38,about,0.241961,0.76697,0.287451,0.777576,,,,,
3,38,your,0.292549,0.769394,0.328627,0.780303,,,,,
3,38,agreement,0.333725,0.767273,0.418431,0.780303,,,,,
3,38,or,0.423922,0.769697,0.440784,0.777576,,,,,
3,38,want,0.445098,0.767273,0.483922,0.777273,,,,,
3,38,advice,0.489412,0.76697,0.541176,0.777576,,,,,
3,38,you,0.546275,0.769394,0.574902,0.780303,,,,,
3,38,can,0.581176,0.769394,0.609412,0.777576,,,,,
3,38,always,0.615686,0.766667,0.670196,0.780303,,,,,
3,38,solicit,0.675294,0.766667,0.721176,0.777576,,,,,
3,38,feedback,0.726275,0.766667,0.800392,0.777576,,,,,
3,38,by,0.807059,0.766667,0.826275,0.78,,,,,
3,39,sending,0.117647,0.783333,0.18,0.796364,,,,,
3,39,it,0.186667,0.783333,0.195294,0.793333,,,,,
3,39,to,0.200392,0.783636,0.215686,0.793333,,,,,
3,39,our,0.221569,0.785758,0.248235,0.793939,,,,,
3,39,Membership,0.253333,0.78303,0.352549,0.796364,,,,,
3,39,Director,0.359216,0.782727,0.422745,0.793939,,,,,
3,39,at,0.427843,0.783636,0.442353,0.793939,,,,,
3,39,akaplan@sister-cities.org,0.447843,0.78303,0.648627,0.796667,,,,,
3,39,or,0.654118,0.786061,0.670588,0.793939,,,,,
3,39,contacting,0.675294,0.783333,0.758824,0.796364,,,,,
3,39,us,0.765098,0.786061,0.783529,0.793939,,,,,
3,39,at,0.789412,0.783939,0.803922,0.793636,,,,,
3,39,(202),0.809804,0.78303,0.850196,0.796667,,,,,
3,40,347-8630.,0.117647,0.799394,0.198431,0.809697,,,,,
4,2,SisterCities,0.169412,0.033333,0.40902,0.061818,,,,,
4,3,Partnership,0.516471,0.027879,0.732941,0.060606,,,,,
4,3,Agreement,0.747843,0.028182,0.957255,0.060606,,,,,
4,4,INTERNATIONAL,0.170196,0.066667,0.408627,0.075758,,,,,
4,5,Connect,0.169412,0.08697,0.236078,0.097879,,,,,
4,5,globally.,0.240784,0.087273,0.301961,0.100303,,,,,
4,5,Thrive,0.307059,0.08697,0.35451,0.097879,,,,,
4,5,locally.,0.358824,0.087273,0.409412,0.100303,,,,,
4,6,Toolkit,0.830588,0.072727,0.958431,0.098485,,,,,
4,7,jull,0.378039,0.292424,0.422745,0.310303,,,,,
4,7,bubzig,0.427451,0.291818,0.512941,0.310303,,,,,
4,7,2000,0.592941,0.291212,0.648235,0.310606,,,,,
4,7,"3,312",0.654118,0.292121,0.703922,0.31,,,,,
4,8,ABU,0.376471,0.316667,0.407451,0.332727,,,,,
4,8,DHABI,0.412157,0.31697,0.456863,0.332727,,,,,
4,8,MUNICIPALITY,0.461176,0.316667,0.563529,0.33303,,,,,
4,8,&,0.567843,0.317273,0.579216,0.332727,,,,,
4,8,TOWN,0.583137,0.31697,0.625882,0.333333,,,,,
4,8,PLANNING,0.630196,0.31697,0.704314,0.333333,,,,,
4,9,AN,0.260784,0.375152,0.292157,0.386364,,,,,
4,9,AGREEMENT,0.299608,0.374545,0.444314,0.386364,,,,,
4,9,FOR,0.45098,0.374242,0.496863,0.385758,,,,,
4,9,THE,0.503137,0.374242,0.54902,0.385758,,,,,
4,9,ESTABLISHMENT,0.556078,0.373636,0.749804,0.385455,,,,,
4,9,OF,0.756471,0.373636,0.786667,0.385152,,,,,
4,10,SISTER,0.337647,0.394545,0.421176,0.405758,,,,,
4,10,CITIES,0.428235,0.394242,0.503922,0.405455,,,,,
4,10,RELATIONSHIP,0.51098,0.393636,0.680784,0.405152,,,,,
4,11,BETWEEN,0.454902,0.413636,0.56549,0.424848,,,,,
4,12,THE,0.337255,0.433939,0.383922,0.444848,,,,,
4,12,CITY,0.39098,0.433636,0.44549,0.444848,,,,,
4,12,OF,0.452549,0.433333,0.482745,0.444545,,,,,
4,12,ABU,0.489412,0.433333,0.536863,0.444545,,,,,
4,12,DHABI,0.544314,0.43303,0.614902,0.444545,,,,,
4,12,(,0.623137,0.43303,0.630588,0.446667,,,,,
4,12,U.,0.637647,0.43303,0.660784,0.444545,,,,,
4,12,A.E),0.667843,0.432727,0.712941,0.44697,,,,,
4,13,AND,0.487843,0.452727,0.536078,0.463939,,,,,
4,14,"HOUSTON,",0.385882,0.472424,0.511765,0.486364,,,,,
4,14,TEXAS,0.518431,0.472121,0.593725,0.483939,,,,,
4,14,( U.S.A),0.604706,0.471515,0.683922,0.486364,,,,,
4,15,The,0.221961,0.52697,0.250196,0.536667,,,,,
4,15,Sister,0.25451,0.52697,0.295686,0.536667,,,,,
4,15,City,0.299608,0.526364,0.330588,0.538485,,,,,
4,15,"Program,",0.336078,0.52697,0.404706,0.538788,,,,,
4,15,administered,0.40902,0.526061,0.504314,0.535758,,,,,
4,15,by,0.508627,0.526061,0.527059,0.537879,,,,,
4,15,Sister,0.530588,0.525758,0.572549,0.535758,,,,,
4,15,Cities,0.576471,0.525455,0.618039,0.535758,,,,,
4,15,"International,",0.621961,0.525455,0.722745,0.536667,,,,,
4,15,was,0.726667,0.528182,0.75451,0.535152,,,,,
4,15,initiated,0.758824,0.525758,0.819216,0.535455,,,,,
4,16,By,0.222745,0.540909,0.241569,0.552424,,,,,
4,16,the,0.246275,0.540909,0.26902,0.550303,,,,,
4,16,President,0.273725,0.540606,0.341569,0.55,,,,,
4,16,of,0.345882,0.540303,0.361961,0.549697,,,,,
4,16,the,0.364706,0.540303,0.388235,0.549697,,,,,
4,16,United,0.392549,0.54,0.441569,0.549394,,,,,
4,16,States,0.445882,0.54,0.489804,0.549394,,,,,
4,16,of,0.494118,0.54,0.510196,0.549394,,,,,
4,16,America,0.512549,0.539697,0.573725,0.549091,,,,,
4,16,in,0.578039,0.539697,0.592549,0.549091,,,,,
4,16,1956,0.598039,0.539394,0.631373,0.549091,,,,,
4,16,to,0.635294,0.540606,0.649412,0.549091,,,,,
4,16,encourage,0.653725,0.541818,0.728235,0.551212,,,,,
4,16,greater,0.732157,0.540909,0.784706,0.551212,,,,,
4,17,Friendship,0.222745,0.554545,0.3,0.566364,,,,,
4,17,and,0.304314,0.554242,0.331765,0.563939,,,,,
4,17,understanding,0.336863,0.553939,0.443922,0.565758,,,,,
4,17,between,0.448235,0.553939,0.507059,0.563333,,,,,
4,17,the,0.511765,0.553636,0.534902,0.56303,,,,,
4,17,United,0.539216,0.553333,0.587843,0.563333,,,,,
4,17,States,0.592157,0.553333,0.635686,0.56303,,,,,
4,17,and,0.640392,0.553333,0.667843,0.562727,,,,,
4,17,other,0.672157,0.553636,0.711765,0.562727,,,,,
4,17,nations,0.715294,0.553333,0.768627,0.562727,,,,,
4,17,through,0.772549,0.553333,0.83098,0.565455,,,,,
4,18,Direct,0.222745,0.568485,0.266667,0.577879,,,,,
4,18,personal,0.270588,0.568182,0.332157,0.580303,,,,,
4,18,contact:,0.336471,0.568788,0.394902,0.578485,,,,,
4,18,and,0.400392,0.567576,0.428235,0.57697,,,,,
4,19,In,0.222353,0.595758,0.237255,0.605152,,,,,
4,19,order,0.241961,0.595758,0.281961,0.605152,,,,,
4,19,to,0.285882,0.596667,0.300392,0.604848,,,,,
4,19,foster,0.304314,0.595152,0.345882,0.604848,,,,,
4,19,those,0.349804,0.595152,0.388235,0.604545,,,,,
4,19,"goals,",0.392157,0.595152,0.433725,0.60697,,,,,
4,19,the,0.438039,0.595152,0.461569,0.604242,,,,,
4,19,people,0.465098,0.594848,0.512549,0.60697,,,,,
4,19,of,0.516471,0.594545,0.532941,0.604242,,,,,
4,19,Abu,0.534902,0.594545,0.565882,0.603939,,,,,
4,19,Dhabi,0.570588,0.594242,0.615294,0.603939,,,,,
4,19,and,0.619216,0.594545,0.647059,0.604242,,,,,
4,19,"Houston,",0.651373,0.594242,0.717255,0.605455,,,,,
4,19,in,0.721961,0.594545,0.735686,0.603636,,,,,
4,19,a,0.740392,0.59697,0.74902,0.603636,,,,,
4,19,gesture,0.752941,0.595758,0.806275,0.606364,,,,,
4,19,of,0.809804,0.594545,0.825882,0.603939,,,,,
4,20,Friendship,0.222745,0.609394,0.3,0.621515,,,,,
4,20,and,0.304314,0.609394,0.331765,0.618788,,,,,
4,20,"goodwill,",0.336078,0.608788,0.402353,0.620909,,,,,
4,20,agree,0.406667,0.611212,0.446667,0.620606,,,,,
4,20,to,0.450588,0.61,0.465098,0.618182,,,,,
4,20,collaborate,0.469412,0.608485,0.549804,0.618182,,,,,
4,20,for,0.553333,0.608485,0.575294,0.617879,,,,,
4,20,the,0.579216,0.608485,0.602353,0.617879,,,,,
4,20,mutual,0.606275,0.608485,0.657647,0.617879,,,,,
4,20,benefit,0.662745,0.608485,0.712941,0.617879,,,,,
4,20,of,0.716863,0.608182,0.732941,0.617576,,,,,
4,20,their,0.735686,0.608182,0.770588,0.617879,,,,,
4,21,Communities,0.222353,0.62303,0.318039,0.632727,,,,,
4,21,by,0.322353,0.622727,0.340392,0.634242,,,,,
4,21,exploring,0.344706,0.622727,0.413725,0.634242,,,,,
4,21,"education,",0.418039,0.622424,0.494118,0.633333,,,,,
4,21,economic,0.498039,0.622424,0.565882,0.631818,,,,,
4,21,and,0.569804,0.622121,0.597647,0.631818,,,,,
4,21,cultural,0.601961,0.622121,0.658824,0.631818,,,,,
4,21,opportunities.,0.663137,0.622121,0.764314,0.633939,,,,,
4,22,Abu,0.221569,0.650303,0.252941,0.659697,,,,,
4,22,Dhabi,0.257647,0.65,0.301176,0.659394,,,,,
4,22,and,0.30549,0.65,0.332549,0.659394,,,,,
4,22,"Houston,",0.337647,0.65,0.404314,0.660606,,,,,
4,22,sharing,0.408235,0.649394,0.463922,0.661515,,,,,
4,22,a,0.467843,0.652121,0.476078,0.659091,,,,,
4,22,common,0.480784,0.652121,0.542353,0.659091,,,,,
4,22,interest,0.546667,0.648788,0.601176,0.658485,,,,,
4,22,in,0.60549,0.649394,0.619216,0.658485,,,,,
4,22,"energy,",0.623922,0.651515,0.681176,0.660909,,,,,
4,22,technology,0.68549,0.648788,0.764314,0.661212,,,,,
4,22,and,0.768627,0.648788,0.796078,0.658485,,,,,
4,23,"medicine,",0.222353,0.663939,0.290196,0.674545,,,,,
4,23,and,0.29451,0.663939,0.321569,0.673333,,,,,
4,23,the,0.326275,0.663636,0.349412,0.67303,,,,,
4,23,desire,0.353333,0.663636,0.397647,0.672727,,,,,
4,23,to,0.401569,0.664545,0.416078,0.67303,,,,,
4,23,promote,0.420784,0.664545,0.481961,0.675152,,,,,
4,23,mutual,0.485882,0.663333,0.537255,0.672424,,,,,
4,23,understanding,0.542353,0.66303,0.647451,0.675152,,,,,
4,23,among,0.651765,0.665455,0.701176,0.674545,,,,,
4,23,our,0.70549,0.665758,0.731373,0.672727,,,,,
4,23,citizens,0.734902,0.66303,0.788627,0.672424,,,,,
4,23,do,0.792549,0.663333,0.81098,0.672424,,,,,
4,24,hereby,0.221961,0.677879,0.270588,0.689394,,,,,
4,24,proclaim,0.275294,0.677576,0.338431,0.689697,,,,,
4,24,themselves,0.343137,0.677576,0.421961,0.68697,,,,,
4,24,Sister,0.426275,0.67697,0.468235,0.686364,,,,,
4,24,Cities,0.471765,0.676667,0.513725,0.686364,,,,,
4,24,beginning,0.518039,0.67697,0.590196,0.689091,,,,,
4,24,on,0.594118,0.679394,0.611373,0.686667,,,,,
4,24,the,0.616078,0.676667,0.639608,0.686061,,,,,
4,24,13th,0.643922,0.673636,0.670588,0.686364,,,,,
4,24,day,0.674902,0.676364,0.701176,0.688485,,,,,
4,24,of,0.705882,0.676364,0.721961,0.685758,,,,,
4,24,March,0.724314,0.676667,0.772549,0.686364,,,,,
4,24,"2001,",0.777255,0.67697,0.816471,0.687576,,,,,
4,25,the,0.221961,0.692424,0.244314,0.701515,,,,,
4,25,date,0.248235,0.692121,0.279608,0.701515,,,,,
4,25,of,0.283529,0.691515,0.299216,0.701212,,,,,
4,25,Houston,0.302353,0.691818,0.363137,0.700909,,,,,
4,25,City,0.367843,0.690909,0.4,0.703333,,,,,
4,25,Council,0.404314,0.690909,0.461176,0.700909,,,,,
4,25,resolution,0.46549,0.690909,0.536863,0.700606,,,,,
4,25,estatblishing,0.541569,0.690606,0.633333,0.702727,,,,,
4,25,the,0.637255,0.690606,0.66,0.700303,,,,,
4,25,Sister,0.664314,0.690606,0.706667,0.700303,,,,,
4,25,City,0.710588,0.690303,0.741961,0.702727,,,,,
4,26,relationship,0.221569,0.705455,0.306667,0.717576,,,,,
4,26,became,0.31098,0.705758,0.366275,0.714545,,,,,
4,26,effective.,0.374118,0.705152,0.439608,0.714545,,,,,
4,27,Signed,0.221569,0.733333,0.269412,0.745455,,,,,
4,27,on,0.273725,0.736061,0.291373,0.74303,,,,,
4,27,this,0.296078,0.733333,0.322745,0.742727,,,,,
4,27,26,0.327059,0.733333,0.344314,0.742424,,,,,
4,27,of,0.348627,0.73303,0.365098,0.742727,,,,,
4,27,October,0.371765,0.73303,0.432549,0.742424,,,,,
4,27,"2002,",0.436471,0.732727,0.474902,0.743939,,,,,
4,27,in,0.478824,0.732727,0.492941,0.741818,,,,,
4,27,duplicate,0.497255,0.732424,0.564314,0.744545,,,,,
4,27,in,0.568627,0.732424,0.582745,0.742121,,,,,
4,27,the,0.587059,0.732424,0.610588,0.742121,,,,,
4,27,Arabic,0.613333,0.732424,0.664314,0.741818,,,,,
4,27,and,0.668627,0.732727,0.696078,0.741818,,,,,
4,27,English,0.700784,0.732121,0.754902,0.744242,,,,,
4,28,"Languages,",0.221961,0.747576,0.302745,0.759697,,,,,
4,28,both,0.307059,0.74697,0.34,0.756364,,,,,
4,28,text,0.345098,0.748182,0.372549,0.757273,,,,,
4,28,being,0.376863,0.74697,0.417647,0.758788,,,,,
4,28,equally,0.421569,0.746667,0.47451,0.758788,,,,,
4,28,authentic.,0.478039,0.746667,0.550588,0.756061,,,,,
4,29,A,0.344314,0.768485,0.42902,0.799091,,,,,
4,30,Sheikh,0.245882,0.80697,0.310196,0.817576,,,,,
4,30,Mohammed,0.316471,0.80697,0.426667,0.817273,,,,,
4,30,bin,0.432157,0.80697,0.461176,0.81697,,,,,
4,30,Butti,0.467843,0.806667,0.51451,0.81697,,,,,
4,30,AI,0.52,0.806364,0.54,0.816667,,,,,
4,30,Hamed,0.546667,0.806667,0.612549,0.81697,,,,,
4,31,Lee,0.729412,0.806364,0.763529,0.816667,,,,,
4,31,P.Brown,0.769804,0.806364,0.848235,0.816667,,,,,
4,32,Chairman,0.24549,0.824545,0.336078,0.834545,,,,,
4,32,of,0.342353,0.823939,0.362353,0.834545,,,,,
4,32,Abu,0.366667,0.823939,0.404314,0.834242,,,,,
4,32,Dhabi,0.41098,0.823939,0.465098,0.833939,,,,,
4,32,Municipality,0.471373,0.823636,0.588235,0.836667,,,,,
4,33,Mayor,0.704706,0.823333,0.763137,0.836061,,,,,
4,33,of,0.768235,0.823333,0.788235,0.833636,,,,,
4,33,Houston,0.793333,0.823636,0.871765,0.833939,,,,,
4,34,&Town,0.324314,0.841515,0.391373,0.852121,,,,,
4,34,Planning,0.398431,0.841212,0.480392,0.853939,,,,,
5,2,SisterCities,0.169412,0.033333,0.40902,0.061818,,,,,
5,3,Partnership,0.516078,0.027879,0.733333,0.060303,,,,,
5,3,Agreement,0.747451,0.028182,0.957255,0.060606,,,,,
5,4,INTERNATIONAL,0.17098,0.066667,0.408627,0.075758,,,,,
5,5,Connect,0.169412,0.08697,0.236078,0.097879,,,,,
5,5,globally.,0.240784,0.087273,0.301961,0.100303,,,,,
5,5,Thrive,0.307059,0.08697,0.35451,0.097879,,,,,
5,5,locally.,0.358824,0.087273,0.40902,0.100303,,,,,
5,6,Toolkit,0.83098,0.072727,0.958039,0.098485,,,,,
5,7,THE,0.438824,0.262121,0.476471,0.271818,,,,,
5,7,CITY,0.488627,0.262121,0.531373,0.271818,,,,,
5,7,OF,0.541961,0.263939,0.56549,0.271515,,,,,
5,7,NEW,0.577647,0.262121,0.621569,0.271515,,,,,
5,7,YORK,0.629804,0.262121,0.68,0.271515,,,,,
5,8,OFFICE,0.450196,0.27697,0.516863,0.286667,,,,,
5,8,OF,0.52902,0.278788,0.552157,0.286667,,,,,
5,8,THE,0.562353,0.278788,0.596863,0.286667,,,,,
5,8,MAYOR,0.609412,0.277273,0.67098,0.28697,,,,,
5,9,NEW,0.461176,0.29303,0.500392,0.301818,,,,,
5,9,"YORK,",0.506275,0.29303,0.555294,0.303333,,,,,
5,9,N.Y.,0.563137,0.29303,0.595294,0.302121,,,,,
5,9,10007,0.604314,0.294848,0.658039,0.302121,,,,,
5,10,THE,0.267451,0.357273,0.30902,0.367576,,,,,
5,10,NEW,0.314118,0.35697,0.361569,0.367576,,,,,
5,10,YORK,0.366275,0.356667,0.42549,0.367273,,,,,
5,10,CITY-LONDON,0.430196,0.355758,0.573333,0.366667,,,,,
5,10,SISTER,0.578039,0.356061,0.648627,0.36697,,,,,
5,10,CITY,0.652941,0.356061,0.702745,0.366667,,,,,
5,10,PARTNERSHIP,0.707843,0.355758,0.850196,0.366667,,,,,
5,11,Memorandum,0.420392,0.371818,0.543137,0.382424,,,,,
5,11,of,0.547451,0.371212,0.566275,0.381818,,,,,
5,11,Understanding,0.569412,0.371212,0.695686,0.384848,,,,,
5,12,The,0.201176,0.403939,0.232941,0.414545,,,,,
5,12,Sister,0.237647,0.403636,0.284706,0.414545,,,,,
5,12,City,0.288235,0.403333,0.322745,0.416667,,,,,
5,12,partnership,0.326667,0.402727,0.415294,0.416667,,,,,
5,12,between,0.419608,0.402727,0.486667,0.41303,,,,,
5,12,New,0.491373,0.402424,0.52902,0.412727,,,,,
5,12,York,0.533725,0.402424,0.574118,0.41303,,,,,
5,12,City,0.578824,0.402121,0.613333,0.415455,,,,,
5,12,and,0.617647,0.402424,0.646275,0.412727,,,,,
5,12,London,0.65098,0.402424,0.713333,0.41303,,,,,
5,12,will,0.717647,0.402121,0.749412,0.412727,,,,,
5,12,foster,0.75451,0.402121,0.8,0.41303,,,,,
5,12,mutually,0.804314,0.402424,0.875686,0.415455,,,,,
5,13,beneficial,0.201176,0.418788,0.28,0.429394,,,,,
5,13,solutions,0.285098,0.418788,0.356471,0.429394,,,,,
5,13,to,0.361176,0.420303,0.376471,0.428788,,,,,
5,13,common,0.380784,0.420909,0.450196,0.428788,,,,,
5,13,challenges,0.455294,0.417273,0.539216,0.430606,,,,,
5,13,for,0.544706,0.417273,0.567451,0.427879,,,,,
5,13,these,0.571373,0.417576,0.612157,0.428182,,,,,
5,13,two,0.616471,0.419091,0.646275,0.428182,,,,,
5,13,great,0.65098,0.419091,0.69098,0.430909,,,,,
5,13,cosmopolitan,0.696078,0.417273,0.803529,0.430909,,,,,
5,13,entities.,0.808627,0.417576,0.870588,0.428182,,,,,
5,14,"Consequently,",0.201176,0.434242,0.316078,0.447879,,,,,
5,14,the,0.320784,0.434242,0.345098,0.444545,,,,,
5,14,Sister,0.350196,0.433939,0.395294,0.444545,,,,,
5,14,City,0.399608,0.433333,0.433725,0.446667,,,,,
5,14,relationship,0.438039,0.43303,0.532157,0.446364,,,,,
5,14,between,0.536863,0.432727,0.602353,0.443636,,,,,
5,14,the,0.606667,0.43303,0.631765,0.443939,,,,,
5,14,two,0.635686,0.434545,0.66549,0.443636,,,,,
5,14,will,0.670196,0.43303,0.701176,0.443636,,,,,
5,14,be,0.706275,0.43303,0.72549,0.443636,,,,,
5,14,one,0.730196,0.436061,0.759608,0.443333,,,,,
5,14,of,0.763922,0.432727,0.783529,0.443636,,,,,
5,14,the,0.78549,0.432727,0.810196,0.443333,,,,,
5,14,most,0.81451,0.434242,0.854118,0.443333,,,,,
5,15,important,0.201176,0.450303,0.28,0.463636,,,,,
5,15,in,0.284314,0.449697,0.299608,0.460909,,,,,
5,15,their,0.304314,0.449697,0.341176,0.460606,,,,,
5,15,network,0.345098,0.449394,0.409804,0.46,,,,,
5,15,of,0.414118,0.448788,0.433333,0.459697,,,,,
5,15,global,0.435686,0.448485,0.48549,0.462121,,,,,
5,15,"partnerships,",0.489804,0.448182,0.591373,0.461818,,,,,
5,15,as,0.596471,0.451515,0.612941,0.459091,,,,,
5,15,it,0.618039,0.448182,0.62902,0.459394,,,,,
5,15,strives,0.633725,0.448788,0.684706,0.459091,,,,,
5,15,to:,0.689804,0.450303,0.710196,0.459091,,,,,
5,16,Encourage,0.230588,0.482727,0.316471,0.495758,,,,,
5,16,and,0.320784,0.481818,0.349412,0.492727,,,,,
5,16,publicize,0.353333,0.481212,0.426667,0.495152,,,,,
5,16,existing,0.430588,0.480606,0.49451,0.494242,,,,,
5,16,exchanges,0.499216,0.480606,0.581176,0.493939,,,,,
5,16,between,0.58549,0.480606,0.651373,0.491515,,,,,
5,16,London,0.655294,0.480909,0.718431,0.491515,,,,,
5,16,and,0.723137,0.480606,0.751765,0.491515,,,,,
5,16,New,0.756471,0.480606,0.79451,0.491212,,,,,
5,16,York,0.799216,0.480606,0.84,0.491515,,,,,
5,16,City,0.845098,0.480303,0.879608,0.493636,,,,,
5,16,so,0.884314,0.483333,0.902353,0.491212,,,,,
5,17,that,0.230588,0.497879,0.261176,0.508788,,,,,
5,17,they,0.26549,0.498485,0.300392,0.511515,,,,,
5,17,can,0.304314,0.500606,0.332549,0.508182,,,,,
5,17,flourish,0.337255,0.497273,0.398039,0.508182,,,,,
5,17,to,0.402353,0.498788,0.418039,0.507576,,,,,
5,17,benefit,0.422353,0.496364,0.478824,0.507576,,,,,
5,17,a,0.483529,0.499394,0.492941,0.506667,,,,,
5,17,wider,0.496863,0.496061,0.542745,0.50697,,,,,
5,17,cross-section,0.546667,0.496364,0.649804,0.507273,,,,,
5,17,of,0.653725,0.496364,0.673725,0.507273,,,,,
5,17,the,0.675294,0.496364,0.700392,0.50697,,,,,
5,17,citizens,0.704706,0.496061,0.766667,0.50697,,,,,
5,17,of,0.770588,0.496061,0.790588,0.506667,,,,,
5,17,both;,0.792549,0.496061,0.832941,0.508485,,,,,
5,18,Support,0.230196,0.514848,0.294118,0.528182,,,,,
5,18,and,0.298431,0.514242,0.327451,0.524848,,,,,
5,18,promote,0.331373,0.515152,0.397647,0.527879,,,,,
5,18,the,0.401961,0.513636,0.426667,0.524242,,,,,
5,18,development,0.43098,0.51303,0.53451,0.526364,,,,,
5,18,of,0.538039,0.512727,0.557255,0.523333,,,,,
